Transaction_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Region,Product_Category,Product_Name,Quantity_Ordered,Unit_Price,Unit_Cost,Discount_Applied,Shipping_Cost,Payment_Method,Order_Status,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Day_of_Week,Is_Weekend,Delivery_Duration_Days,Gross_Sales_Amount,Discount_Amount,Net_Sales_Amount,Total_COGS,Gross_Profit,Profit_Margin_Pct,Customer_Age_Group,Order_Value_Tier
ORD-110343,2025-03-27,2025-04-02,CUST-2230,Customer_2230,63,Male,United States,Books & Stationery,Artist Sketchbook Pack,2,15.54,3.5,0.3,24.65,Credit Card,Delivered,2025,3,March,Q1,Thursday,0,6,31.08,9.32,21.76,7.0,14.76,67.83,Boomer+ (60+),Budget Tier
ORD-104531,2024-11-28,2024-12-03,CUST-3477,Customer_3477,63,Non-Binary,India,Electronics,Wireless Earbuds,5,123.7,45.0,0.15,12.45,PayPal,Processing,2024,11,November,Q4,Thursday,0,5,618.5,92.78,525.72,225.0,300.72,57.2,Boomer+ (60+),VIP Enterprise Tier
ORD-110315,2024-03-02,2024-03-08,CUST-1475,Customer_1475,42,Male,Germany,Books & Stationery,Hardcover Productivity Journal,4,19.29,4.5,0.15,15.97,Debit Card,Refunded,2024,3,March,Q1,Saturday,1,6,77.16,11.57,65.59,18.0,47.59,72.56,Gen X (40-59),Budget Tier
ORD-104674,2025-02-26,2025-02-27,CUST-3466,Customer_3466,34,Other,France,Clothing & Apparel,Casual Cotton T-Shirt,1,25.45,7.0,0.05,23.62,Debit Card,Delivered,2025,2,February,Q1,Wednesday,0,1,25.45,1.27,24.18,7.0,17.18,71.05,Millennial (25-39),Budget Tier
ORD-106997,2025-11-02,2025-11-07,CUST-1672,Customer_1672,24,Male,Canada,Beauty & Personal Care,Ionic Hair Dryer,3,77.26,28.0,0.2,8.64,Bank Transfer,Processing,2025,11,November,Q4,Sunday,1,5,231.78,46.36,185.42,84.0,101.42,54.7,Gen Z (<25),Standard Tier
ORD-111471,2025-09-07,2025-09-10,CUST-2272,Customer_2272,40,Female,Australia,Beauty & Personal Care,Ionic Hair Dryer,1,75.95,28.0,0.2,21.64,Cash on Delivery,Returned,2025,9,September,Q3,Sunday,1,3,75.95,15.19,60.76,28.0,32.76,53.92,Gen X (40-59),Budget Tier
ORD-103375,2025-11-04,2025-11-09,CUST-2780,Customer_2780,42,Male,United Kingdom,Beauty & Personal Care,Sonic Electric Toothbrush,2,49.1,16.0,0.05,13.2,Bank Transfer,Shipped,2025,11,November,Q4,Tuesday,0,5,98.2,4.91,93.29,32.0,61.29,65.7,Gen X (40-59),Budget Tier
ORD-102815,2024-06-07,2024-06-09,CUST-3122,Customer_3122,52,Male,India,Electronics,USB-C Fast Charger,7,29.93,8.5,0.25,9.19,PayPal,Shipped,2024,6,June,Q2,Friday,0,2,209.51,52.38,157.13,59.5,97.63,62.13,Gen X (40-59),Standard Tier
ORD-106545,2024-06-30,2024-07-03,CUST-2076,Customer_2076,51,Female,Canada,Home & Kitchen,Stainless Steel Cookware Set,4,148.12,65.0,0.25,8.79,Apple Pay,Refunded,2024,6,June,Q2,Sunday,1,3,592.48,148.12,444.36,260.0,184.36,41.49,Gen X (40-59),Premium Tier
ORD-110041,2025-10-24,2025-10-28,CUST-3145,Customer_3145,43,Male,United States,Books & Stationery,Business Strategy Guide,6,25.35,6.0,0.1,6.74,Credit Card,Returned,2025,10,October,Q4,Friday,0,4,152.1,15.21,136.89,36.0,100.89,73.7,Gen X (40-59),Standard Tier
ORD-104859,2025-06-17,2025-06-19,CUST-1213,Customer_1213,20,Male,Japan,Books & Stationery,Business Strategy Guide,7,25.24,6.0,0.1,19.15,Credit Card,Delivered,2025,6,June,Q2,Tuesday,0,2,176.68,17.67,159.01,42.0,117.01,73.59,Gen Z (<25),Standard Tier
ORD-107902,2025-03-13,2025-03-16,CUST-1699,Customer_1699,71,Female,Germany,Home & Kitchen,Air Purifier HEPA,4,114.96,50.0,0.3,14.18,PayPal,Shipped,2025,3,March,Q1,Thursday,0,3,459.84,137.95,321.89,200.0,121.89,37.87,Boomer+ (60+),Premium Tier
ORD-111230,2025-05-22,2025-05-28,CUST-1425,Customer_1425,72,Male,United Kingdom,Electronics,USB-C Fast Charger,8,31.4,8.5,0.1,14.62,PayPal,Shipped,2025,5,May,Q2,Thursday,0,6,251.2,25.12,226.08,68.0,158.08,69.92,Boomer+ (60+),Premium Tier
ORD-108581,2024-04-24,2024-04-26,CUST-2495,Customer_2495,65,Female,United Kingdom,Electronics,USB-C Fast Charger,8,28.69,8.5,0.15,13.68,Debit Card,Delivered,2024,4,April,Q2,Wednesday,0,2,229.52,34.43,195.09,68.0,127.09,65.14,Boomer+ (60+),Standard Tier
ORD-108428,2025-04-28,2025-05-05,CUST-1078,Customer_1078,63,Female,United States,Beauty & Personal Care,Sonic Electric Toothbrush,5,49.97,16.0,0.05,24.66,Cash on Delivery,Processing,2025,4,April,Q2,Monday,0,7,249.85,12.49,237.36,80.0,157.36,66.3,Boomer+ (60+),Premium Tier
ORD-101078,2024-11-19,2024-11-20,CUST-2377,Customer_2377,55,Other,United Kingdom,Electronics,Gaming Mechanical Keyboard,5,89.92,35.0,0.1,10.64,Bank Transfer,Shipped,2024,11,November,Q4,Tuesday,0,1,449.6,44.96,404.64,175.0,229.64,56.75,Gen X (40-59),Premium Tier
ORD-110177,2024-04-10,2024-04-13,CUST-1974,Customer_1974,47,Female,France,Beauty & Personal Care,Sonic Electric Toothbrush,3,49.96,16.0,0.3,16.28,Credit Card,Shipped,2024,4,April,Q2,Wednesday,0,3,149.88,44.96,104.92,48.0,56.92,54.25,Gen X (40-59),Standard Tier
ORD-104364,2024-11-24,2024-12-01,CUST-1504,Customer_1504,35,Non-Binary,United States,Home & Kitchen,Espresso Coffee Maker,4,194.36,90.0,0.25,20.19,Credit Card,Delivered,2024,11,November,Q4,Sunday,1,7,777.44,194.36,583.08,360.0,223.08,38.26,Millennial (25-39),VIP Enterprise Tier
ORD-100771,2024-03-09,2024-03-11,CUST-1822,Customer_1822,21,Other,Germany,Electronics,Smartphone Pro,5,408.09000000000003,450.0,0.15,20.8,Credit Card,Refunded,2024,3,March,Q1,Saturday,1,2,2040.45,306.07,1734.38,2250.0,-515.62,-29.73,Gen Z (<25),VIP Enterprise Tier
ORD-110358,2025-01-14,2025-01-19,CUST-2929,Customer_2929,18,Male,United States,Clothing & Apparel,Waterproof Winter Jacket,5,115.53,48.0,0.25,15.035,PayPal,Cancelled,2025,1,January,Q1,Tuesday,0,5,577.65,144.41,433.24,240.0,193.24,44.6,Gen Z (<25),Premium Tier
ORD-108866,2024-07-19,2024-07-24,CUST-2557,Customer_2557,69,Male,India,Electronics,USB-C Fast Charger,8,29.67,8.5,0.0,9.26,Credit Card,Processing,2024,7,July,Q3,Friday,0,5,237.36,0.0,237.36,68.0,169.36,71.35,Boomer+ (60+),Premium Tier
ORD-100250,2024-08-02,2024-08-06,CUST-2629,Customer_2629,47,Male,Germany,Home & Kitchen,Stainless Steel Cookware Set,7,150.87,65.0,0.0,9.5,Credit Card,Processing,2024,8,August,Q3,Friday,0,4,1056.09,0.0,1056.09,455.0,601.09,56.92,Gen X (40-59),VIP Enterprise Tier
ORD-109767,2024-10-26,2024-10-29,CUST-1149,Customer_1149,63,Female,India,Home & Kitchen,Air Purifier HEPA,1,117.29,50.0,0.15,6.26,Debit Card,Shipped,2024,10,October,Q4,Saturday,1,3,117.29,17.59,99.7,50.0,49.7,49.85,Boomer+ (60+),Standard Tier
ORD-107240,2024-04-21,2024-04-26,CUST-2719,Customer_2719,37,Male,Germany,Electronics,4K Ultra Monitor,3,343.65,190.0,0.25,15.035,Apple Pay,Cancelled,2024,4,April,Q2,Sunday,1,5,1030.95,257.74,773.21,570.0,203.21,26.28,Millennial (25-39),VIP Enterprise Tier
ORD-103420,2024-02-06,2024-02-09,CUST-3416,Customer_3416,52,Female,United States,Electronics,Smartphone Pro,5,408.09000000000003,450.0,0.15,14.64,Apple Pay,Shipped,2024,2,February,Q1,Tuesday,0,3,2040.45,306.07,1734.38,2250.0,-515.62,-29.73,Gen X (40-59),VIP Enterprise Tier
ORD-110274,2024-07-10,2024-07-17,CUST-2988,Customer_2988,45,Male,United Kingdom,Clothing & Apparel,Waterproof Winter Jacket,1,117.96,48.0,0.1,18.27,Credit Card,Shipped,2024,7,July,Q3,Wednesday,0,7,117.96,11.8,106.16,48.0,58.16,54.79,Gen X (40-59),Standard Tier
ORD-110016,2024-11-04,2024-11-07,CUST-1356,Customer_1356,62,Female,Australia,Beauty & Personal Care,Sonic Electric Toothbrush,8,50.58,16.0,0.1,22.53,Apple Pay,Refunded,2024,11,November,Q4,Monday,0,3,404.64,40.46,364.18,128.0,236.18,64.85,Boomer+ (60+),Premium Tier
ORD-104977,2024-09-22,2024-09-23,CUST-3176,Customer_3176,40,Male,Germany,Clothing & Apparel,Merino Wool Sweater,8,88.16,32.0,0.1,13.98,Credit Card,Shipped,2024,9,September,Q3,Sunday,1,1,705.28,70.53,634.75,256.0,378.75,59.67,Gen X (40-59),VIP Enterprise Tier
ORD-104545,2025-10-21,2025-10-27,CUST-2626,Customer_2626,75,Other,Canada,Electronics,4K Ultra Monitor,4,344.34,190.0,0.05,16.34,Cash on Delivery,Cancelled,2025,10,October,Q4,Tuesday,0,6,1377.36,68.87,1308.49,760.0,548.49,41.92,Boomer+ (60+),VIP Enterprise Tier
ORD-105566,2024-05-09,2024-05-10,CUST-1630,Customer_1630,22,Non-Binary,Germany,Home & Kitchen,Robot Vacuum Cleaner,8,298.02,130.0,0.1,8.6,Credit Card,Cancelled,2024,5,May,Q2,Thursday,0,1,2384.16,238.42,2145.74,1040.0,1105.74,51.53,Gen Z (<25),VIP Enterprise Tier
ORD-107940,2025-04-15,2025-04-17,CUST-1642,Customer_1642,75,Non-Binary,United States,Home & Kitchen,Robot Vacuum Cleaner,4,293.55,130.0,0.3,6.9,Credit Card,Processing,2025,4,April,Q2,Tuesday,0,2,1174.2,352.26,821.94,520.0,301.94,36.74,Boomer+ (60+),VIP Enterprise Tier
ORD-100717,2025-08-10,2025-08-12,CUST-1208,Customer_1208,38,Other,Japan,Books & Stationery,Hardcover Productivity Journal,6,18.97,4.5,0.0,12.72,Bank Transfer,Shipped,2025,8,August,Q3,Sunday,1,2,113.82,0.0,113.82,27.0,86.82,76.28,Millennial (25-39),Standard Tier
ORD-112410,2025-05-01,2025-05-03,CUST-1216,Customer_1216,59,Male,United Kingdom,Books & Stationery,Hardcover Productivity Journal,2,18.85,4.5,0.1,21.21,Credit Card,Processing,2025,5,May,Q2,Thursday,0,2,37.7,3.77,33.93,9.0,24.93,73.47,Gen X (40-59),Budget Tier
ORD-102049,2025-10-23,2025-10-27,CUST-2254,Customer_2254,30,Female,United Kingdom,Home & Kitchen,Blender & Smoothie Maker,6,62.19,22.0,0.0,9.3,Debit Card,Cancelled,2025,10,October,Q4,Thursday,0,4,373.14,0.0,373.14,132.0,241.14,64.62,Millennial (25-39),Premium Tier
ORD-105998,2025-10-26,2025-10-30,CUST-3130,Customer_3130,64,Female,United Kingdom,Home & Kitchen,Air Purifier HEPA,4,116.63,50.0,0.25,8.8,PayPal,Delivered,2025,10,October,Q4,Sunday,1,4,466.52,116.63,349.89,200.0,149.89,42.84,Boomer+ (60+),Premium Tier
ORD-107246,2025-05-20,2025-05-23,CUST-1422,Customer_1422,28,Non-Binary,United Kingdom,Home & Kitchen,Blender & Smoothie Maker,5,61.12,22.0,0.1,20.95,Debit Card,Cancelled,2025,5,May,Q2,Tuesday,0,3,305.6,30.56,275.04,110.0,165.04,60.01,Millennial (25-39),Premium Tier
ORD-104179,2024-12-11,2024-12-13,CUST-2060,Customer_2060,67,Female,United States,Clothing & Apparel,Casual Cotton T-Shirt,5,24.84,7.0,0.0,14.03,PayPal,Cancelled,2024,12,December,Q4,Wednesday,0,2,124.2,0.0,124.2,35.0,89.2,71.82,Boomer+ (60+),Standard Tier
ORD-104810,2025-06-17,2025-06-23,CUST-1728,Customer_1728,49,Male,Japan,Clothing & Apparel,Waterproof Winter Jacket,5,121.55,48.0,0.0,16.04,PayPal,Cancelled,2025,6,June,Q2,Tuesday,0,6,607.75,0.0,607.75,240.0,367.75,60.51,Gen X (40-59),VIP Enterprise Tier
ORD-110917,2025-07-22,2025-07-27,CUST-2704,Customer_2704,22,Other,Canada,Electronics,Smartphone Pro,6,408.09000000000003,450.0,0.2,8.6,Apple Pay,Processing,2025,7,July,Q3,Tuesday,0,5,2448.54,489.71,1958.83,2700.0,-741.17,-37.84,Gen Z (<25),VIP Enterprise Tier
ORD-112187,2025-08-22,2025-08-26,CUST-2391,Customer_2391,20,Male,India,Books & Stationery,Artist Sketchbook Pack,3,15.0,3.5,0.1,24.99,Credit Card,Cancelled,2025,8,August,Q3,Friday,0,4,45.0,4.5,40.5,10.5,30.0,74.07,Gen Z (<25),Budget Tier
ORD-107141,2024-05-22,2024-05-29,CUST-1024,Customer_1024,44,Male,France,Home & Kitchen,Air Purifier HEPA,1,117.46,50.0,0.1,6.25,PayPal,Cancelled,2024,5,May,Q2,Wednesday,0,7,117.46,11.75,105.71,50.0,55.71,52.7,Gen X (40-59),Standard Tier
ORD-107191,2025-07-20,2025-07-26,CUST-1466,Customer_1466,70,Male,United Kingdom,Beauty & Personal Care,Sunscreen SPF 50+,1,22.66,6.0,0.25,10.0,Apple Pay,Processing,2025,7,July,Q3,Sunday,1,6,22.66,5.66,17.0,6.0,11.0,64.71,Boomer+ (60+),Budget Tier
ORD-101461,2025-03-31,2025-04-01,CUST-3318,Customer_3318,19,Non-Binary,United Kingdom,Clothing & Apparel,Waterproof Winter Jacket,2,117.75,48.0,0.1,9.89,PayPal,Delivered,2025,3,March,Q1,Monday,0,1,235.5,23.55,211.95,96.0,115.95,54.71,Gen Z (<25),Premium Tier
ORD-109861,2025-11-11,2025-11-14,CUST-3042,Customer_3042,26,Female,United Kingdom,Beauty & Personal Care,Sonic Electric Toothbrush,1,50.25,16.0,0.15,12.82,PayPal,Delivered,2025,11,November,Q4,Tuesday,0,3,50.25,7.54,42.71,16.0,26.71,62.54,Millennial (25-39),Budget Tier
ORD-110949,2024-04-08,2024-04-13,CUST-1792,Customer_1792,62,Male,United Kingdom,Clothing & Apparel,Slim-Fit Denim Jeans,5,65.5,24.0,0.25,9.37,PayPal,Shipped,2024,4,April,Q2,Monday,0,5,327.5,81.88,245.62,120.0,125.62,51.14,Boomer+ (60+),Premium Tier
ORD-102001,2025-10-07,2025-10-13,CUST-3270,Customer_3270,26,Male,United Kingdom,Electronics,4K Ultra Monitor,5,335.88,190.0,0.2,21.15,Credit Card,Processing,2025,10,October,Q4,Tuesday,0,6,1679.4,335.88,1343.52,950.0,393.52,29.29,Millennial (25-39),VIP Enterprise Tier
ORD-108176,2025-06-07,2025-06-08,CUST-2464,Customer_2464,61,Male,France,Books & Stationery,Data Science Handbook (Hardcover),4,57.28,20.0,0.15,22.77,PayPal,Cancelled,2025,6,June,Q2,Saturday,1,1,229.12,34.37,194.75,80.0,114.75,58.92,Boomer+ (60+),Standard Tier
ORD-100405,2025-11-30,2025-12-02,CUST-2194,Customer_2194,27,Other,Australia,Electronics,4K Ultra Monitor,2,366.1,190.0,0.15,21.78,Cash on Delivery,Refunded,2025,11,November,Q4,Sunday,1,2,732.2,109.83,622.37,380.0,242.37,38.94,Millennial (25-39),VIP Enterprise Tier
ORD-100385,2025-03-13,2025-03-15,CUST-1035,Customer_1035,38,Female,France,Home & Kitchen,Air Purifier HEPA,3,120.39,50.0,0.0,9.17,Debit Card,Shipped,2025,3,March,Q1,Thursday,0,2,361.17,0.0,361.17,150.0,211.17,58.47,Millennial (25-39),Premium Tier
ORD-112140,2024-07-08,2024-07-10,CUST-1874,Customer_1874,25,Male,Germany,Home & Kitchen,Blender & Smoothie Maker,4,62.91,22.0,0.0,13.41,Debit Card,Delivered,2024,7,July,Q3,Monday,0,2,251.64,0.0,251.64,88.0,163.64,65.03,Millennial (25-39),Premium Tier
ORD-110345,2025-07-12,2025-07-17,CUST-1042,Customer_1042,46,Female,Germany,Home & Kitchen,Air Purifier HEPA,1,117.71,50.0,0.1,19.18,PayPal,Delivered,2025,7,July,Q3,Saturday,1,5,117.71,11.77,105.94,50.0,55.94,52.8,Gen X (40-59),Standard Tier
ORD-101634,2025-07-18,2025-07-22,CUST-3465,Customer_3465,47,Other,Germany,Home & Kitchen,Robot Vacuum Cleaner,7,294.13,130.0,0.05,13.05,Credit Card,Processing,2025,7,July,Q3,Friday,0,4,2058.91,102.95,1955.96,910.0,1045.96,53.48,Gen X (40-59),VIP Enterprise Tier
ORD-112281,2024-05-13,2024-05-20,CUST-3160,Customer_3160,23,Male,Australia,Home & Kitchen,Stainless Steel Cookware Set,4,150.22,65.0,0.3,11.54,Bank Transfer,Delivered,2024,5,May,Q2,Monday,0,7,600.88,180.26,420.62,260.0,160.62,38.19,Gen Z (<25),Premium Tier
ORD-104785,2024-09-03,2024-09-09,CUST-2630,Customer_2630,55,Female,United States,Clothing & Apparel,Casual Cotton T-Shirt,1,24.46,7.0,0.3,5.67,PayPal,Processing,2024,9,September,Q3,Tuesday,0,6,24.46,7.34,17.12,7.0,10.12,59.11,Gen X (40-59),Budget Tier
ORD-112154,2025-07-19,2025-07-20,CUST-1536,Customer_1536,64,Female,France,Home & Kitchen,Espresso Coffee Maker,4,199.54,90.0,0.1,16.19,Bank Transfer,Shipped,2025,7,July,Q3,Saturday,1,1,798.16,79.82,718.34,360.0,358.34,49.88,Boomer+ (60+),VIP Enterprise Tier
ORD-106971,2025-11-28,2025-11-30,CUST-2811,Customer_2811,26,Other,Unknown,Clothing & Apparel,Breathable Running Shoes,8,112.72,42.0,0.2,22.44,PayPal,Delivered,2025,11,November,Q4,Friday,0,2,901.76,180.35,721.41,336.0,385.41,53.42,Millennial (25-39),VIP Enterprise Tier
ORD-103926,2024-05-05,2024-05-08,CUST-3357,Customer_3357,63,Female,India,Clothing & Apparel,Casual Cotton T-Shirt,7,24.99,7.0,0.3,17.09,PayPal,Cancelled,2024,5,May,Q2,Sunday,1,3,174.93,52.48,122.45,49.0,73.45,59.98,Boomer+ (60+),Standard Tier
ORD-104159,2025-10-30,2025-11-03,CUST-1013,Customer_1013,58,Male,Canada,Books & Stationery,Data Science Handbook (Hardcover),5,56.93,20.0,0.2,5.08,Credit Card,Shipped,2025,10,October,Q4,Thursday,0,4,284.65,56.93,227.72,100.0,127.72,56.09,Gen X (40-59),Premium Tier
ORD-107450,2024-10-27,2024-11-01,CUST-1260,Customer_1260,71,Female,Japan,Electronics,Smartphone Pro,7,408.09000000000003,450.0,0.25,16.9,Debit Card,Returned,2024,10,October,Q4,Sunday,1,5,2856.63,714.16,2142.47,3150.0,-1007.53,-47.03,Boomer+ (60+),VIP Enterprise Tier
ORD-102194,2025-01-17,2025-01-20,CUST-3237,Customer_3237,52,Male,Japan,Beauty & Personal Care,Ionic Hair Dryer,3,72.26,28.0,0.1,18.55,Debit Card,Shipped,2025,1,January,Q1,Friday,0,3,216.78,21.68,195.1,84.0,111.1,56.95,Gen X (40-59),Standard Tier
ORD-111329,2025-03-01,2025-03-04,CUST-2634,Customer_2634,68,Female,India,Books & Stationery,Artist Sketchbook Pack,5,14.8,3.5,0.05,11.35,Credit Card,Cancelled,2025,3,March,Q1,Saturday,1,3,74.0,3.7,70.3,17.5,52.8,75.11,Boomer+ (60+),Budget Tier
ORD-110017,2024-05-08,2024-05-09,CUST-3137,Customer_3137,65,Other,Germany,Beauty & Personal Care,Sunscreen SPF 50+,7,21.01,6.0,0.0,13.81,Apple Pay,Shipped,2024,5,May,Q2,Wednesday,0,1,147.07,0.0,147.07,42.0,105.07,71.44,Boomer+ (60+),Standard Tier
ORD-101016,2025-02-23,2025-02-24,CUST-1094,Customer_1094,73,Other,United States,Clothing & Apparel,Slim-Fit Denim Jeans,2,67.75,24.0,0.1,10.94,PayPal,Shipped,2025,2,February,Q1,Sunday,1,1,135.5,13.55,121.95,48.0,73.95,60.64,Boomer+ (60+),Standard Tier
ORD-105125,2025-07-07,2025-07-10,CUST-2818,Customer_2818,38,Male,Japan,Clothing & Apparel,Slim-Fit Denim Jeans,1,64.8,24.0,0.1,12.92,Apple Pay,Processing,2025,7,July,Q3,Monday,0,3,64.8,6.48,58.32,24.0,34.32,58.85,Millennial (25-39),Budget Tier
ORD-107419,2024-01-22,2024-01-29,CUST-2590,Customer_2590,53,Female,Canada,Books & Stationery,Data Science Handbook (Hardcover),4,53.2,20.0,0.1,18.5,PayPal,Shipped,2024,1,January,Q1,Monday,0,7,212.8,21.28,191.52,80.0,111.52,58.23,Gen X (40-59),Standard Tier
ORD-107410,2024-09-09,2024-09-14,CUST-1973,Customer_1973,25,Male,United States,Books & Stationery,Artist Sketchbook Pack,1,15.4,3.5,0.05,8.86,PayPal,Delivered,2024,9,September,Q3,Monday,0,5,15.4,0.77,14.63,3.5,11.13,76.08,Millennial (25-39),Budget Tier
ORD-108990,2024-11-19,2024-11-22,CUST-2904,Customer_2904,61,Other,Japan,Electronics,4K Ultra Monitor,7,334.41,190.0,0.15,24.01,PayPal,Processing,2024,11,November,Q4,Tuesday,0,3,2340.87,351.13,1989.74,1330.0,659.74,33.16,Boomer+ (60+),VIP Enterprise Tier
ORD-102872,2024-06-13,2024-06-18,CUST-2484,Customer_2484,47,Female,United Kingdom,Electronics,Wireless Earbuds,7,125.48,45.0,0.1,20.45,Credit Card,Shipped,2024,6,June,Q2,Thursday,0,5,878.36,87.84,790.52,315.0,475.52,60.15,Gen X (40-59),VIP Enterprise Tier
ORD-100010,2024-08-03,2024-08-09,CUST-2116,Customer_2116,50,Male,United States,Clothing & Apparel,Casual Cotton T-Shirt,5,24.15,7.0,0.25,16.65,Debit Card,Cancelled,2024,8,August,Q3,Saturday,1,6,120.75,30.19,90.56,35.0,55.56,61.35,Gen X (40-59),Budget Tier
ORD-110137,2025-11-12,2025-11-18,CUST-2036,Customer_2036,36,Other,France,Beauty & Personal Care,Vitamin C Facial Serum,3,34.43,10.0,0.3,10.33,PayPal,Delivered,2025,11,November,Q4,Wednesday,0,6,103.29,30.99,72.3,30.0,42.3,58.51,Millennial (25-39),Budget Tier
ORD-101839,2024-09-03,2024-09-08,CUST-3351,Customer_3351,56,Other,Germany,Electronics,4K Ultra Monitor,1,333.71,190.0,0.05,5.36,Apple Pay,Returned,2024,9,September,Q3,Tuesday,0,5,333.71,16.69,317.02,190.0,127.02,40.07,Gen X (40-59),Premium Tier
ORD-104805,2024-05-09,2024-05-14,CUST-2689,Customer_2689,28,Male,France,Beauty & Personal Care,Vitamin C Facial Serum,8,34.95,10.0,0.15,12.47,Debit Card,Cancelled,2024,5,May,Q2,Thursday,0,5,279.6,41.94,237.66,80.0,157.66,66.34,Millennial (25-39),Premium Tier
ORD-100256,2025-10-18,2025-10-24,CUST-2811,Customer_2811,37,Male,Australia,Electronics,USB-C Fast Charger,4,31.46,8.5,0.0,8.33,Cash on Delivery,Cancelled,2025,10,October,Q4,Saturday,1,6,125.84,0.0,125.84,34.0,91.84,72.98,Millennial (25-39),Standard Tier
ORD-107027,2025-11-14,2025-11-21,CUST-2166,Customer_2166,62,Non-Binary,Japan,Clothing & Apparel,Waterproof Winter Jacket,6,122.45,48.0,0.2,23.85,PayPal,Delivered,2025,11,November,Q4,Friday,0,7,734.7,146.94,587.76,288.0,299.76,51.0,Boomer+ (60+),VIP Enterprise Tier
ORD-103325,2025-01-31,2025-02-07,CUST-1233,Customer_1233,74,Male,United States,Books & Stationery,Data Science Handbook (Hardcover),3,54.75,20.0,0.1,13.52,Debit Card,Delivered,2025,1,January,Q1,Friday,0,7,164.25,16.42,147.83,60.0,87.83,59.41,Boomer+ (60+),Standard Tier
ORD-107715,2024-03-06,2024-03-08,CUST-2102,Customer_2102,46,Female,Germany,Clothing & Apparel,Merino Wool Sweater,8,83.19,32.0,0.0,16.48,Cash on Delivery,Delivered,2024,3,March,Q1,Wednesday,0,2,665.52,0.0,665.52,256.0,409.52,61.53,Gen X (40-59),VIP Enterprise Tier
ORD-101582,2025-03-22,2025-03-24,CUST-3177,Customer_3177,50,Other,United States,Beauty & Personal Care,Sunscreen SPF 50+,8,22.78,6.0,0.25,15.035,PayPal,Shipped,2025,3,March,Q1,Saturday,1,2,182.24,45.56,136.68,48.0,88.68,64.88,Gen X (40-59),Standard Tier
ORD-111149,2024-02-14,2024-02-18,CUST-2523,Customer_2523,38,Other,India,Electronics,Wireless Earbuds,8,126.67,45.0,0.05,13.89,Credit Card,Shipped,2024,2,February,Q1,Wednesday,0,4,1013.36,50.67,962.69,360.0,602.69,62.6,Millennial (25-39),VIP Enterprise Tier
ORD-100925,2025-09-19,2025-09-22,CUST-1307,Customer_1307,38,Male,Canada,Clothing & Apparel,Breathable Running Shoes,7,107.42,42.0,0.15,9.98,PayPal,Returned,2025,9,September,Q3,Friday,0,3,751.94,112.79,639.15,294.0,345.15,54.0,Millennial (25-39),VIP Enterprise Tier
ORD-102780,2024-06-12,2024-06-15,CUST-1463,Customer_1463,54,Female,United States,Clothing & Apparel,Casual Cotton T-Shirt,2,24.77,7.0,0.0,14.01,Credit Card,Shipped,2024,6,June,Q2,Wednesday,0,3,49.54,0.0,49.54,14.0,35.54,71.74,Gen X (40-59),Budget Tier
ORD-110701,2025-05-26,2025-05-31,CUST-1859,Customer_1859,73,Other,Germany,Electronics,Smartphone Pro,2,408.09000000000003,450.0,0.0,10.26,PayPal,Delivered,2025,5,May,Q2,Monday,0,5,816.18,0.0,816.18,900.0,-83.82,-10.27,Boomer+ (60+),VIP Enterprise Tier
ORD-107892,2025-03-18,2025-03-21,CUST-3193,Customer_3193,50,Male,United States,Home & Kitchen,Espresso Coffee Maker,8,190.04,90.0,0.2,24.49,PayPal,Refunded,2025,3,March,Q1,Tuesday,0,3,1520.32,304.06,1216.26,720.0,496.26,40.8,Gen X (40-59),VIP Enterprise Tier
ORD-106133,2024-06-19,2024-06-22,CUST-3304,Customer_3304,39,Female,United Kingdom,Clothing & Apparel,Casual Cotton T-Shirt,3,23.82,7.0,0.05,13.97,PayPal,Cancelled,2024,6,June,Q2,Wednesday,0,3,71.46,3.57,67.89,21.0,46.89,69.07,Millennial (25-39),Budget Tier
ORD-105321,2024-03-06,2024-03-11,CUST-3166,Customer_3166,20,Other,United States,Clothing & Apparel,Merino Wool Sweater,2,83.47,32.0,0.0,12.17,Credit Card,Refunded,2024,3,March,Q1,Wednesday,0,5,166.94,0.0,166.94,64.0,102.94,61.66,Gen Z (<25),Standard Tier
ORD-107103,2025-09-15,2025-09-17,CUST-2760,Customer_2760,46,Male,United States,Clothing & Apparel,Merino Wool Sweater,8,84.4,32.0,0.3,18.17,PayPal,Delivered,2025,9,September,Q3,Monday,0,2,675.2,202.56,472.64,256.0,216.64,45.84,Gen X (40-59),Premium Tier
ORD-106043,2025-04-12,2025-04-18,CUST-1567,Customer_1567,73,Male,France,Beauty & Personal Care,Vitamin C Facial Serum,2,35.4,10.0,0.2,9.15,Cash on Delivery,Processing,2025,4,April,Q2,Saturday,1,6,70.8,14.16,56.64,20.0,36.64,64.69,Boomer+ (60+),Budget Tier
ORD-103776,2025-04-09,2025-04-11,CUST-1577,Customer_1577,53,Non-Binary,United Kingdom,Electronics,Wireless Earbuds,3,133.93,45.0,0.25,6.15,Credit Card,Shipped,2025,4,April,Q2,Wednesday,0,2,401.79,100.45,301.34,135.0,166.34,55.2,Gen X (40-59),Premium Tier
